id,code,accounting_id,name,initial_balance,final_balance,debit_movement,credit_movement,third_party_type_id,third_party_id,year,month
2354,1.3,13,Cuentas Por Cobrar,0.0,-40000.0,0.0,40000.0,Contact,157,2024,5
2355,1.3,13,Cuentas Por Cobrar,0.0,-29241500.0,0.0,29241500.0,Contact,160,2024,5
2356,1.3,13,Cuentas Por Cobrar,0.0,-17300.0,0.0,17300.0,Contact,165,2024,5
2357,1.3,13,Cuentas Por Cobrar,0.0,-100000000.0,0.0,100000000.0,Contact,101,2024,5
2358,1.4,14,Inventarios,21560000.0,21710000.0,21710000.0,0.0,Contact,101,2024,5
2359,1.4,14,Inventarios,-825973896838.3093,45365499.0,46098500.0,733001.0,Contact,1,2024,5
2360,1.4,14,Inventarios,0.0,-28938528.0,2500.0,28941028.0,Contact,142,2024,5
2361,1.4,14,Inventarios,-249745936996.63623,-2720005.0,5753000.0,8473005.0,Contact,138,2024,5
2362,1.4,14,Inventarios,-68679301908.97763,-425628007.0,278001.0,425906008.0,Contact,42,2024,5
2363,1.4,14,Inventarios,-10864347.676594,-15067501.0,0.0,15067501.0,Contact,145,2024,5
2364,1.4,14,Inventarios,6942000.0,6942000.0,6942000.0,0.0,Contact,71,2024,5
2365,1.4,14,Inventarios,14693564.0,10775324.0,10775324.0,0.0,Contact,117,2024,5
2366,1.4,14,Inventarios,17155000.0,15943000.0,15943000.0,0.0,Contact,105,2024,5
2367,1.4,14,Inventarios,0.0,100000.0,100000.0,0.0,Contact,114,2024,5
2368,1.4,14,Inventarios,0.0,-865377.99043,0.0,865377.99043,Contact,13,2024,5
2369,1.4,14,Inventarios,-143966735282.81454,-21340448.0,3040000.0,24380448.0,Contact,34,2024,5
2370,1.4,14,Inventarios,0.0,0.0,380001.0,380001.0,Contact,228,2024,5
2371,1.4,14,Inventarios,50086867589.0,3860200.0,3860200.0,0.0,Contact,106,2024,5
2372,1.4,14,Inventarios,0.0,-7500.0,250000.0,257500.0,Contact,60,2024,5
2373,1.4,14,Inventarios,0.0,-506500.0,0.0,506500.0,Contact,83,2024,5
2374,1.4,14,Inventarios,-5782122.0,-5140002.0,242502.0,5382504.0,Contact,80,2024,5
2375,1.4,14,Inventarios,0.0,-565002.0,0.0,565002.0,Contact,89,2024,5
2376,1.4,14,Inventarios,0.0,0.0,250000.0,250000.0,Contact,20,2024,5
2377,1.4,14,Inventarios,-250000.0,-250000.0,0.0,250000.0,Contact,237,2024,5
2378,1.4,14,Inventarios,999996230201.7777,-565000.0,1002500.0,1567500.0,Contact,238,2024,5
2379,1.4,14,Inventarios,1515000.0,1500000.0,1500000.0,0.0,Contact,227,2024,5
2380,1.4,14,Inventarios,0.0,50000.0,50000.0,0.0,Contact,173,2024,5
2381,1.4,14,Inventarios,0.0,-1.0,0.0,1.0,Contact,212,2024,5
2382,1.4,14,Inventarios,0.0,2000000.0,2000000.0,0.0,Contact,130,2024,5
2383,1.4,14,Inventarios,0.0,-400000.0,0.0,400000.0,Contact,133,2024,5
2384,1.4,14,Inventarios,0.0,-300003.0,0.0,300003.0,Contact,241,2024,5
2385,1.5,15,Activos Fijos Tangibles,0.0,-57000000.0,0.0,57000000.0,Contact,1,2024,5
2386,2.2,22,Proveedores,24659180.0,558834085.5,9974094.5,568808180.0,Contact,1,2024,5
2387,2.2,22,Proveedores,8232100.0,4075000.0,4157100.0,8232100.0,Contact,71,2024,5
2388,2.2,22,Proveedores,15208383.66,11094011.56,1922624.0,13016635.56,Contact,117,2024,5
2389,2.2,22,Proveedores,17317080.0,15965300.0,595000.0,16560300.0,Contact,105,2024,5
2390,2.2,22,Proveedores,0.0,-15396.58,134396.58,119000.0,Contact,114,2024,5
2391,2.2,22,Proveedores,59602834641.74,4295638.0,350000.0,4645638.0,Contact,106,2024,5
2392,2.2,22,Proveedores,24136400.0,23509762.58,2411637.42,25921400.0,Contact,101,2024,5
2393,2.2,22,Proveedores,15000000.0,17400000.0,450000.0,17850000.0,Contact,159,2024,5
2394,2.2,22,Proveedores,1575000.0,1500000.0,0.0,1500000.0,Contact,227,2024,5
2395,2.2,22,Proveedores,0.0,50000.0,0.0,50000.0,Contact,173,2024,5
2396,2.2,22,Proveedores,0.0,-4426000.0,6426000.0,2000000.0,Contact,130,2024,5
2397,2.2,22,Proveedores,0.0,-45000.0,45000.0,0.0,Contact,48,2024,5
2398,2.2,22,Proveedores,0.0,-122691.38,122691.38,0.0,Contact,51,2024,5
2399,2.2,22,Proveedores,0.0,-1955084.25,1955084.25,0.0,Contact,73,2024,5
2400,2.2,22,Proveedores,0.0,-357000.0,357000.0,0.0,Contact,74,2024,5
2401,2.2,22,Proveedores,0.0,-25302096.26,25302096.26,0.0,Contact,75,2024,5
2402,2.2,22,Proveedores,0.0,-630000.0,630000.0,0.0,Contact,81,2024,5
2403,2.2,22,Proveedores,0.0,-525275.0,525275.0,0.0,Contact,91,2024,5
2404,2.2,22,Proveedores,0.0,-206828.8,206828.8,0.0,Contact,88,2024,5
2405,2.2,22,Proveedores,0.0,-931356.0,931356.0,0.0,Contact,102,2024,5
2406,2.2,22,Proveedores,0.0,-543235000.0,543235000.0,0.0,Contact,104,2024,5
2407,2.2,22,Proveedores,0.0,-428400.0,428400.0,0.0,Contact,97,2024,5
2408,2.2,22,Proveedores,0.0,-8925000.0,8925000.0,0.0,Contact,118,2024,5
2409,2.2,22,Proveedores,0.0,-21420000.0,21420000.0,0.0,Contact,119,2024,5
2410,2.2,22,Proveedores,0.0,-595000.0,595000.0,0.0,Contact,122,2024,5
2411,2.2,22,Proveedores,0.0,-297500000.0,297500000.0,0.0,Contact,124,2024,5
2412,2.2,22,Proveedores,0.0,-14242240.0,14242240.0,0.0,Contact,133,2024,5
2413,2.2,22,Proveedores,0.0,-7348250.0,7348250.0,0.0,Contact,134,2024,5
2414,2.2,22,Proveedores,0.0,-148750.0,148750.0,0.0,Contact,143,2024,5
2415,2.2,22,Proveedores,0.0,-21420000.0,21420000.0,0.0,Contact,148,2024,5
2416,2.2,22,Proveedores,0.0,-2250885.0,2250885.0,0.0,Contact,162,2024,5
2417,2.4,24,"24 Impuestos, Gravámenes Y Tasas",9913314.07,10416239.1961,593600.0,11009839.1961,Contact,34,2024,5
2418,2.4,24,"24 Impuestos, Gravámenes Y Tasas",-2995155.25,-3847795.0,5296915.0,1449120.0,Contact,1,2024,5
2419,2.4,24,"24 Impuestos, Gravámenes Y Tasas",697218.2,1275025.19,70270.0,1345295.19,Contact,42,2024,5
2420,2.4,24,"24 Impuestos, Gravámenes Y Tasas",0.0,4598080.165,1250.025,4599330.19,Contact,142,2024,5
2421,2.4,24,"24 Impuestos, Gravámenes Y Tasas",3846124.456,3791024.4513,5128083.98,8919108.4313,Contact,138,2024,5
2422,2.4,24,"24 Impuestos, Gravámenes Y Tasas",2251500.0,2262084.0,0.0,2262084.0,Contact,145,2024,5
2423,2.4,24,"24 Impuestos, Gravámenes Y Tasas",0.0,-1290100.0,1290100.0,0.0,Contact,71,2024,5
2424,2.4,24,"24 Impuestos, Gravámenes Y Tasas",-2791777.16,-1971311.56,1971311.56,0.0,Contact,117,2024,5
2425,2.4,24,"24 Impuestos, Gravámenes Y Tasas",0.0,-19000.0,19000.0,0.0,Contact,114,2024,5
2426,2.4,24,"24 Impuestos, Gravámenes Y Tasas",0.0,9500.0,0.0,9500.0,Contact,13,2024,5
2427,2.4,24,"24 Impuestos, Gravámenes Y Tasas",0.0,324900.0,38000.0,362900.0,Contact,228,2024,5
2428,2.4,24,"24 Impuestos, Gravámenes Y Tasas",-9515915052.74,-733438.0,733438.0,0.0,Contact,106,2024,5
2429,2.4,24,"24 Impuestos, Gravámenes Y Tasas",0.0,-317300.0,317300.0,0.0,Contact,105,2024,5
2430,2.4,24,"24 Impuestos, Gravámenes Y Tasas",51280.0,79930.0,290.19,80220.19,Contact,80,2024,5
2431,2.4,24,"24 Impuestos, Gravámenes Y Tasas",0.0,352735.0,0.0,352735.0,Contact,83,2024,5
2432,2.4,24,"24 Impuestos, Gravámenes Y Tasas",0.0,445550.0,0.0,445550.0,Contact,89,2024,5
2433,2.4,24,"24 Impuestos, Gravámenes Y Tasas",-2576400.0,-2861400.0,2861400.0,0.0,Contact,101,2024,5
2434,2.4,24,"24 Impuestos, Gravámenes Y Tasas",107350.0,107350.0,95000.0,202350.0,Contact,238,2024,5
2435,2.4,24,"24 Impuestos, Gravámenes Y Tasas",0.0,-2850000.0,2850000.0,0.0,Contact,159,2024,5
2436,2.4,24,"24 Impuestos, Gravámenes Y Tasas",-75000.0,0.0,0.0,0.0,Contact,227,2024,5
2437,2.4,24,"24 Impuestos, Gravámenes Y Tasas",0.0,0.0,0.0,0.0,Contact,173,2024,5
2438,2.4,24,"24 Impuestos, Gravámenes Y Tasas",0.0,950.0,0.0,950.0,Contact,212,2024,5
2439,2.4,24,"24 Impuestos, Gravámenes Y Tasas",0.0,0.0,0.0,0.0,Contact,130,2024,5
2440,2.4,24,"24 Impuestos, Gravámenes Y Tasas",0.0,76000.0,0.0,76000.0,Contact,133,2024,5
2441,2.4,24,"24 Impuestos, Gravámenes Y Tasas",0.0,57000.0,0.0,57000.0,Contact,241,2024,5
2442,2.5,25,Pasivos Por Beneficios A Empleados,6365372.8,3020914.4,185600.0,3206514.4,Employee,3,2024,5
2443,2.5,25,Pasivos Por Beneficios A Empleados,1015595.02085,366138.574511,0.0,366138.574511,PayrollProvider,66,2024,5
2444,2.5,25,Pasivos Por Beneficios A Empleados,5264000.0,2759186.17125,0.0,2759186.17125,PayrollProvider,71,2024,5
2445,2.5,25,Pasivos Por Beneficios A Empleados,1164800.0,554736.1704,0.0,554736.1704,PayrollProvider,30,2024,5
2446,2.5,25,Pasivos Por Beneficios A Empleados,2700498.1251,1961024.6811,0.0,1961024.6811,PayrollProvider,116,2024,5
2447,2.5,25,Pasivos Por Beneficios A Empleados,1800332.0834,1307349.7874,0.0,1307349.7874,PayrollProvider,115,2024,5
2448,2.5,25,Pasivos Por Beneficios A Empleados,5239616.6672,2899200.0,0.0,2899200.0,PayrollProvider,7,2024,5
2449,2.5,25,Pasivos Por Beneficios A Empleados,12573936.8,5858406.6612,1308113.8088,7166520.47,Employee,8,2024,5
2450,2.5,25,Pasivos Por Beneficios A Empleados,2517600.0,835723.4044,0.0,835723.4044,PayrollProvider,38,2024,5
2451,2.5,25,Pasivos Por Beneficios A Empleados,3838720.0,1536813.6176,0.0,1536813.6176,PayrollProvider,10,2024,5
2452,2.5,25,Pasivos Por Beneficios A Empleados,12040057.0,5813075.6,381920.0,6194995.6,Employee,9,2024,5
2453,2.5,25,Pasivos Por Beneficios A Empleados,2088625.0,596750.0,0.0,596750.0,PayrollProvider,98,2024,5
2454,2.5,25,Pasivos Por Beneficios A Empleados,1452360.0,414960.0,0.0,414960.0,PayrollProvider,29,2024,5
2455,2.5,25,Pasivos Por Beneficios A Empleados,4644640.0,1542784.6816,0.0,1542784.6816,PayrollProvider,14,2024,5
2456,2.5,25,Pasivos Por Beneficios A Empleados,7849336.8,3794618.4,240000.0,4034618.4,Employee,12,2024,5
2457,2.5,25,Pasivos Por Beneficios A Empleados,1312500.0,375000.0,0.0,375000.0,PayrollProvider,111,2024,5
2458,2.5,25,Pasivos Por Beneficios A Empleados,420000.0,120000.0,0.0,120000.0,PayrollProvider,17,2024,5
2459,2.5,25,Pasivos Por Beneficios A Empleados,3280000.0,1152000.0,0.0,1152000.0,PayrollProvider,13,2024,5
2460,2.5,25,Pasivos Por Beneficios A Empleados,17770996.8,8573378.4,576000.0,9149378.4,Employee,13,2024,5
2461,2.5,25,Pasivos Por Beneficios A Empleados,6228450.52125,1775000.0,0.0,1775000.0,PayrollProvider,101,2024,5
2462,2.5,25,Pasivos Por Beneficios A Empleados,11526400.0,2368000.0,0.0,2368000.0,PayrollProvider,8,2024,5
2463,2.5,25,Pasivos Por Beneficios A Empleados,9077732.8,4386274.4,281600.0,4667874.4,Employee,14,2024,5
2464,2.5,25,Pasivos Por Beneficios A Empleados,1540000.0,440000.0,0.0,440000.0,PayrollProvider,95,2024,5
2465,2.5,25,Pasivos Por Beneficios A Empleados,492800.0,140800.0,0.0,140800.0,PayrollProvider,28,2024,5
2466,2.5,25,Pasivos Por Beneficios A Empleados,2932736.8,1519018.4,80000.0,1599018.4,Employee,18,2024,5
2467,2.5,25,Pasivos Por Beneficios A Empleados,437500.0,125000.0,0.0,125000.0,PayrollProvider,81,2024,5
2468,2.5,25,Pasivos Por Beneficios A Empleados,560000.0,160000.0,0.0,160000.0,PayrollProvider,9,2024,5
2469,2.5,25,Pasivos Por Beneficios A Empleados,13991316.8,6752898.4,448000.0,7200898.4,Employee,20,2024,5
2470,2.5,25,Pasivos Por Beneficios A Empleados,2450000.0,700000.0,0.0,700000.0,PayrollProvider,76,2024,5
2471,2.5,25,Pasivos Por Beneficios A Empleados,5415036.8,2656818.4,160000.0,2816818.4,Employee,22,2024,5
2472,2.5,25,Pasivos Por Beneficios A Empleados,3405000.0,250000.0,0.0,250000.0,PayrollProvider,107,2024,5
2473,2.5,25,Pasivos Por Beneficios A Empleados,1265104.1668,360000.0,0.0,360000.0,PayrollProvider,43,2024,5
2474,2.5,25,Pasivos Por Beneficios A Empleados,12573936.8,6070218.4,400000.0,6470218.4,Employee,25,2024,5
2475,2.5,25,Pasivos Por Beneficios A Empleados,2187500.0,1150000.0,0.0,1150000.0,PayrollProvider,86,2024,5
2476,2.5,25,Pasivos Por Beneficios A Empleados,2800000.0,800000.0,0.0,800000.0,PayrollProvider,12,2024,5
2477,2.5,25,Pasivos Por Beneficios A Empleados,11893594.4,5742532.0,376960.0,6119492.0,Employee,28,2024,5
2478,2.5,25,Pasivos Por Beneficios A Empleados,659680.0,188480.0,0.0,188480.0,PayrollProvider,42,2024,5
2479,2.5,25,Pasivos Por Beneficios A Empleados,17367602.4564,8345818.4,560000.0,8905818.4,Employee,32,2024,5
2480,2.5,25,Pasivos Por Beneficios A Empleados,25474782.54,10114298.24,704000.0,10818298.24,Employee,34,2024,5
2481,2.5,25,Pasivos Por Beneficios A Empleados,0.0,5159978.4,336000.0,5495978.4,Employee,35,2024,5
2482,2.5,25,Pasivos Por Beneficios A Empleados,0.0,1669805.6392,411205.3408,2081010.98,Employee,36,2024,5
2483,4.1,41, Ordinarios,0.0,150000.0,0.0,150000.0,Contact,101,2024,5
2484,4.1,41, Ordinarios,5066500.0,4986500.0,56500.0,5043000.0,Contact,1,2024,5
2485,4.1,41, Ordinarios,0.0,47515501.0,31622916.5,79138417.5,Contact,142,2024,5
2486,4.1,41, Ordinarios,22437786.59,22309786.59,26989915.68,49299702.27,Contact,138,2024,5
2487,4.1,41, Ordinarios,13046501.0,13346501.0,308000.0,13654501.0,Contact,42,2024,5
2488,4.1,41, Ordinarios,17513600.0,17613600.0,0.0,17613600.0,Contact,145,2024,5
2489,4.1,41, Ordinarios,0.0,210000.0,0.0,210000.0,Contact,13,2024,5
2490,4.1,41, Ordinarios,55623337.19,59538522.06,3040000.0,62578522.06,Contact,34,2024,5
2491,4.1,41, Ordinarios,0.0,0.0,2010000.0,2010000.0,Contact,228,2024,5
2492,4.1,41, Ordinarios,0.0,8500.0,250000.0,258500.0,Contact,60,2024,5
2493,4.1,41, Ordinarios,0.0,2106500.0,0.0,2106500.0,Contact,83,2024,5
2494,4.1,41, Ordinarios,5868000.0,5351000.0,245501.0,5596501.0,Contact,80,2024,5
2495,4.1,41, Ordinarios,0.0,2345000.0,0.0,2345000.0,Contact,89,2024,5
2496,4.1,41, Ordinarios,0.0,0.0,300000.0,300000.0,Contact,20,2024,5
2497,4.1,41, Ordinarios,500000.0,500000.0,0.0,500000.0,Contact,237,2024,5
2498,4.1,41, Ordinarios,565000.0,565000.0,502500.0,1067500.0,Contact,238,2024,5
2499,4.1,41, Ordinarios,0.0,5000.0,0.0,5000.0,Contact,212,2024,5
2500,4.1,41, Ordinarios,0.0,400000.0,0.0,400000.0,Contact,133,2024,5
2501,4.1,41, Ordinarios,0.0,500000.0,0.0,500000.0,Contact,241,2024,5
2502,5.1,51,De Administración Ordinarios,0.0,57000000.0,57000000.0,0.0,Contact,1,2024,5
2503,5.1,51,De Administración Ordinarios,10650972.8,3206514.4,3206514.4,0.0,Employee,3,2024,5
2504,5.1,51,De Administración Ordinarios,1015595.02085,366138.574511,366138.574511,0.0,PayrollProvider,66,2024,5
2505,5.1,51,De Administración Ordinarios,5023360.0,1876246.59645,1876246.59645,0.0,PayrollProvider,71,2024,5
2506,5.1,51,De Administración Ordinarios,5053216.6672,2174400.0,2174400.0,0.0,PayrollProvider,7,2024,5
2507,5.1,51,De Administración Ordinarios,1164800.0,554736.1704,554736.1704,0.0,PayrollProvider,30,2024,5
2508,5.1,51,De Administración Ordinarios,2700498.1251,1961024.6811,1961024.6811,0.0,PayrollProvider,116,2024,5
2509,5.1,51,De Administración Ordinarios,1800332.0834,1307349.7874,1307349.7874,0.0,Employee,115,2024,5
2510,5.1,51,De Administración Ordinarios,22073936.8,6249853.47,6249853.47,0.0,Employee,8,2024,5
2511,5.1,51,De Administración Ordinarios,3644480.0,1152610.2132,1152610.2132,0.0,PayrollProvider,10,2024,5
2512,5.1,51,De Administración Ordinarios,2517600.0,835723.4044,835723.4044,0.0,PayrollProvider,38,2024,5
2513,5.1,51,De Administración Ordinarios,21110657.0,6194995.6,6194995.6,0.0,Employee,9,2024,5
2514,5.1,51,De Administración Ordinarios,1993145.0,405790.0,405790.0,0.0,PayrollProvider,98,2024,5
2515,5.1,51,De Administración Ordinarios,4478760.0,1157088.5112,1157088.5112,0.0,PayrollProvider,14,2024,5
2516,5.1,51,De Administración Ordinarios,1452360.0,414960.0,414960.0,0.0,PayrollProvider,29,2024,5
2517,5.1,51,De Administración Ordinarios,13549336.8,4034618.4,4034618.4,0.0,Employee,12,2024,5
2518,5.1,51,De Administración Ordinarios,1252500.0,255000.0,255000.0,0.0,PayrollProvider,111,2024,5
2519,5.1,51,De Administración Ordinarios,3220000.0,864000.0,864000.0,0.0,PayrollProvider,13,2024,5
2520,5.1,51,De Administración Ordinarios,420000.0,120000.0,120000.0,0.0,PayrollProvider,17,2024,5
2521,5.1,51,De Administración Ordinarios,31450996.8,9149378.4,9149378.4,0.0,Employee,13,2024,5
2522,5.1,51,De Administración Ordinarios,5944450.52125,1207000.0,1207000.0,0.0,PayrollProvider,101,2024,5
2523,5.1,51,De Administración Ordinarios,11054400.0,1776000.0,1776000.0,0.0,PayrollProvider,8,2024,5
2524,5.1,51,De Administración Ordinarios,15765732.8,4667874.4,4667874.4,0.0,Employee,14,2024,5
2525,5.1,51,De Administración Ordinarios,1469600.0,299200.0,299200.0,0.0,PayrollProvider,95,2024,5
2526,5.1,51,De Administración Ordinarios,492800.0,140800.0,140800.0,0.0,PayrollProvider,28,2024,5
2527,5.1,51,De Administración Ordinarios,5024736.8,1599018.4,1599018.4,0.0,Employee,18,2024,5
2528,5.1,51,De Administración Ordinarios,417500.0,85000.0,85000.0,0.0,PayrollProvider,81,2024,5
2529,5.1,51,De Administración Ordinarios,540000.0,120000.0,120000.0,0.0,PayrollProvider,9,2024,5
2530,5.1,51,De Administración Ordinarios,24631316.8,7200898.4,7200898.4,0.0,Employee,20,2024,5
2531,5.1,51,De Administración Ordinarios,2338000.0,476000.0,476000.0,0.0,PayrollProvider,76,2024,5
2532,5.1,51,De Administración Ordinarios,9287036.8,2816818.4,2816818.4,0.0,Employee,22,2024,5
2533,5.1,51,De Administración Ordinarios,3189000.0,170000.0,170000.0,0.0,PayrollProvider,107,2024,5
2534,5.1,51,De Administración Ordinarios,1265104.1668,360000.0,360000.0,0.0,PayrollProvider,43,2024,5
2535,5.1,51,De Administración Ordinarios,22073936.8,6470218.4,6470218.4,0.0,Employee,25,2024,5
2536,5.1,51,De Administración Ordinarios,2087500.0,782000.0,782000.0,0.0,PayrollProvider,86,2024,5
2537,5.1,51,De Administración Ordinarios,2700000.0,600000.0,600000.0,0.0,PayrollProvider,12,2024,5
2538,5.1,51,De Administración Ordinarios,20846394.4,6119492.0,6119492.0,0.0,Employee,28,2024,5
2539,5.1,51,De Administración Ordinarios,659680.0,188480.0,188480.0,0.0,PayrollProvider,42,2024,5
2540,5.1,51,De Administración Ordinarios,30688019.13,8905818.4,8905818.4,0.0,Employee,32,2024,5
2541,5.1,51,De Administración Ordinarios,24991368.56,10818298.24,10818298.24,0.0,Employee,34,2024,5
2542,5.1,51,De Administración Ordinarios,0.0,5495978.4,5495978.4,0.0,Employee,35,2024,5
2543,5.1,51,De Administración Ordinarios,0.0,52000.0,52000.0,0.0,Contact,106,2024,5
2544,5.1,51,De Administración Ordinarios,0.0,270000.0,270000.0,0.0,Contact,117,2024,5
2545,5.1,51,De Administración Ordinarios,0.0,1777677.98,1777677.98,0.0,Employee,36,2024,5
2546,6.1,61,Costo De Ventas Y Prestación De Servicios,0.0,28938528.0,28941028.0,2500.0,Contact,142,2024,5
2547,6.1,61,Costo De Ventas Y Prestación De Servicios,249745936996.63623,2720005.0,8473005.0,5753000.0,Contact,138,2024,5
2548,6.1,61,Costo De Ventas Y Prestación De Servicios,825994718838.3093,676501.0,733001.0,56500.0,Contact,1,2024,5
2549,6.1,61,Costo De Ventas Y Prestación De Servicios,68679301908.97763,425628007.0,425906008.0,278001.0,Contact,42,2024,5
2550,6.1,61,Costo De Ventas Y Prestación De Servicios,10864347.676594,15067501.0,15067501.0,0.0,Contact,145,2024,5
2551,6.1,61,Costo De Ventas Y Prestación De Servicios,0.0,865377.99043,865377.99043,0.0,Contact,13,2024,5
2552,6.1,61,Costo De Ventas Y Prestación De Servicios,143966735282.81454,21340448.0,24380448.0,3040000.0,Contact,34,2024,5
2553,6.1,61,Costo De Ventas Y Prestación De Servicios,0.0,0.0,380001.0,380001.0,Contact,228,2024,5
2554,6.1,61,Costo De Ventas Y Prestación De Servicios,0.0,7500.0,257500.0,250000.0,Contact,60,2024,5
2555,6.1,61,Costo De Ventas Y Prestación De Servicios,0.0,506500.0,506500.0,0.0,Contact,83,2024,5
2556,6.1,61,Costo De Ventas Y Prestación De Servicios,5782122.0,5140002.0,5382504.0,242502.0,Contact,80,2024,5
2557,6.1,61,Costo De Ventas Y Prestación De Servicios,0.0,565002.0,565002.0,0.0,Contact,89,2024,5
2558,6.1,61,Costo De Ventas Y Prestación De Servicios,0.0,0.0,250000.0,250000.0,Contact,20,2024,5
2559,6.1,61,Costo De Ventas Y Prestación De Servicios,250000.0,250000.0,250000.0,0.0,Contact,237,2024,5
2560,6.1,61,Costo De Ventas Y Prestación De Servicios,-999996230201.7777,565000.0,1567500.0,1002500.0,Contact,238,2024,5
2561,6.1,61,Costo De Ventas Y Prestación De Servicios,0.0,1.0,1.0,0.0,Contact,212,2024,5
2562,6.1,61,Costo De Ventas Y Prestación De Servicios,0.0,400000.0,400000.0,0.0,Contact,133,2024,5
2563,6.1,61,Costo De Ventas Y Prestación De Servicios,0.0,300003.0,300003.0,0.0,Contact,241,2024,5
2564,1.101,1101,Caja,0.0,10000.0,10000.0,0.0,Employee,3,2024,5
2565,1.101,1101,Caja,0.0,-10000.0,0.0,10000.0,Employee,8,2024,5
2566,1.101,1101,Caja,2967425.0,1133570.0,1133570.0,0.0,Contact,34,2024,5
2567,1.101,1101,Caja,0.0,810000.0,810000.0,0.0,Contact,138,2024,5
2568,1.101,1101,Caja,0.0,5950.0,5950.0,0.0,Contact,212,2024,5
2569,1.101,1101,Caja,0.0,-7597250.0,0.0,7597250.0,Contact,1,2024,5
2570,1.101,1101,Caja,152482885.0,312486.1,312486.1,0.0,Contact,142,2024,5
2571,1.101,1101,Caja,11270783.38,345250.0,345250.0,0.0,Contact,42,2024,5
2572,1.101,1101,Caja,0.0,557000.0,557000.0,0.0,Contact,241,2024,5
2573,1.101,1101,Caja,0.0,160000.0,160000.0,0.0,Contact,13,2024,5
2574,1.104,1104,Cuentas De Ahorro,0.0,84126612.7,84126612.7,0.0,Contact,2,2024,5
2575,1.104,1104,Cuentas De Ahorro,0.0,361863313.35,363745407.85,1882094.5,Contact,1,2024,5
2576,1.104,1104,Cuentas De Ahorro,0.0,1176000.0,1176000.0,0.0,Contact,7,2024,5
2577,1.104,1104,Cuentas De Ahorro,0.0,5727120.0,5727120.0,0.0,Contact,12,2024,5
2578,1.104,1104,Cuentas De Ahorro,0.0,37872100.0,37872100.0,0.0,Contact,11,2024,5
2579,1.104,1104,Cuentas De Ahorro,0.0,93564865.44,93564865.44,0.0,Contact,13,2024,5
2580,1.104,1104,Cuentas De Ahorro,0.0,551820.0,551820.0,0.0,Contact,14,2024,5
2581,1.104,1104,Cuentas De Ahorro,0.0,19579.83,19579.83,0.0,Contact,15,2024,5
2582,1.104,1104,Cuentas De Ahorro,0.0,36516380.04,36516380.04,0.0,Contact,16,2024,5
2583,1.104,1104,Cuentas De Ahorro,0.0,5503827.0,5503827.0,0.0,Contact,17,2024,5
2584,1.104,1104,Cuentas De Ahorro,0.0,117810.0,117810.0,0.0,Contact,4,2024,5
2585,1.104,1104,Cuentas De Ahorro,0.0,29293534.8,29293534.8,0.0,Contact,22,2024,5
2586,1.104,1104,Cuentas De Ahorro,0.0,192079843.88,192079843.88,0.0,Contact,8,2024,5
2587,1.104,1104,Cuentas De Ahorro,0.0,767600.0,767600.0,0.0,Contact,25,2024,5
2588,1.104,1104,Cuentas De Ahorro,0.0,100000.0,100000.0,0.0,Contact,26,2024,5
2589,1.104,1104,Cuentas De Ahorro,0.0,17373627.41,17373627.41,0.0,Contact,9,2024,5
2590,1.104,1104,Cuentas De Ahorro,0.0,5044537.82,5044537.82,0.0,Contact,28,2024,5
2591,1.104,1104,Cuentas De Ahorro,0.0,6885234.42,6885234.42,0.0,Contact,29,2024,5
2592,1.104,1104,Cuentas De Ahorro,0.0,155069935.68,155069935.68,0.0,Contact,33,2024,5
2593,1.104,1104,Cuentas De Ahorro,0.0,77372170.7,77372170.7,0.0,Contact,34,2024,5
2594,1.104,1104,Cuentas De Ahorro,0.0,1905054.34,1905054.34,0.0,Contact,37,2024,5
2595,1.104,1104,Cuentas De Ahorro,0.0,144716160.0,144716160.0,0.0,Contact,40,2024,5
2596,1.104,1104,Cuentas De Ahorro,0.0,70001.01,70001.01,0.0,Contact,35,2024,5
2597,1.104,1104,Cuentas De Ahorro,0.0,4446750.0,4446750.0,0.0,Contact,23,2024,5
2598,1.104,1104,Cuentas De Ahorro,0.0,65800.0,65800.0,0.0,Contact,44,2024,5
2599,1.104,1104,Cuentas De Ahorro,0.0,18950.75,18950.75,0.0,Contact,47,2024,5
2600,1.104,1104,Cuentas De Ahorro,0.0,151350.0,196350.0,45000.0,Contact,48,2024,5
2601,1.104,1104,Cuentas De Ahorro,0.0,1190000.0,1190000.0,0.0,Contact,57,2024,5
2602,1.104,1104,Cuentas De Ahorro,0.0,11582040.0,11582040.0,0.0,Contact,20,2024,5
2603,1.104,1104,Cuentas De Ahorro,0.0,335600.0,335600.0,0.0,Contact,62,2024,5
2604,1.104,1104,Cuentas De Ahorro,0.0,1762772.8,1762772.8,0.0,Contact,63,2024,5
2605,1.104,1104,Cuentas De Ahorro,0.0,29750.0,29750.0,0.0,Contact,64,2024,5
2606,1.104,1104,Cuentas De Ahorro,0.0,66132515.32,66132515.32,0.0,Contact,42,2024,5
2607,1.104,1104,Cuentas De Ahorro,0.0,1160999.98,1160999.98,0.0,Contact,69,2024,5
2608,1.104,1104,Cuentas De Ahorro,0.0,-122691.38,0.0,122691.38,Contact,51,2024,5
2609,1.104,1104,Cuentas De Ahorro,0.0,5297085.15,7252169.4,1955084.25,Contact,73,2024,5
2610,1.104,1104,Cuentas De Ahorro,0.0,-357000.0,0.0,357000.0,Contact,74,2024,5
